,year,month,day,max,min
2045,2023,6,day9,25.529831,19.876919
2046,2023,7,day1,21.823459,16.679433
2047,2023,7,day10,17.411703,13.05104
2048,2023,7,day11,18.706963,11.387904
2049,2023,7,day12,22.490054,17.097673
2050,2023,7,day13,22.779726,17.673695
2051,2023,7,day14,20.63818,15.86008
2052,2023,7,day15,22.578283,16.278656
2053,2023,7,day16,18.566645,12.938107
2054,2023,7,day17,17.63879,13.349246
2055,2023,7,day18,18.765511,10.977449
2056,2023,7,day19,21.817653,13.990816
2057,2023,7,day2,17.201656,10.803596
2058,2023,7,day20,22.256678,15.004089
2059,2023,7,day21,20.449363,13.672596
2060,2023,7,day22,22.796333,16.543658
2061,2023,7,day23,21.619803,14.58991
2062,2023,7,day24,22.767432,16.932039
2063,2023,7,day25,19.764323,13.417017
2064,2023,7,day26,17.164104,12.699031
2065,2023,7,day27,17.405326,10.870678
2066,2023,7,day28,22.965188,16.257536
2067,2023,7,day29,18.379581,13.116658
2068,2023,7,day3,20.094882,15.168198
2069,2023,7,day30,22.732674,16.666657
2070,2023,7,day31,17.058339,9.729631
2071,2023,7,day4,18.016897,13.872653
2072,2023,7,day5,18.43554,14.434391
2073,2023,7,day6,17.944669,9.9574
2074,2023,7,day7,21.678037,16.265527
2075,2023,7,day8,19.370859,13.026538
2076,2023,7,day9,20.106456,13.158754
2077,2023,8,day1,14.489546,10.117508
2078,2023,8,day10,14.216599,9.217818
2079,2023,8,day11,16.711581,12.087599
2080,2023,8,day12,13.640136,5.959383
2081,2023,8,day13,17.054873,10.401176
2082,2023,8,day14,16.682962,9.625985
2083,2023,8,day15,16.248844,12.079791
2084,2023,8,day16,15.893752,9.411083
2085,2023,8,day17,15.954042,8.012597
2086,2023,8,day18,18.381999,10.906923
2087,2023,8,day19,15.944832,8.007253
2088,2023,8,day2,17.042188,9.757889
2089,2023,8,day20,18.496041,13.374974
2090,2023,8,day21,14.332557,8.025896
2091,2023,8,day22,13.324889,6.127809
2092,2023,8,day23,15.86992,9.706849
2093,2023,8,day24,16.014851,10.439984
2094,2023,8,day25,17.118032,12.41883
2095,2023,8,day26,18.859043,12.066065
2096,2023,8,day27,15.760424,9.003581
2097,2023,8,day28,13.07092,8.22791
2098,2023,8,day29,16.486049,11.184305
2099,2023,8,day3,13.456173,5.730588
2100,2023,8,day30,16.676669,11.637866
2101,2023,8,day31,16.29138,11.342824
2102,2023,8,day4,15.859333,10.445181
2103,2023,8,day5,18.365898,13.289594
2104,2023,8,day6,18.682709,11.950279
2105,2023,8,day7,18.459565,12.463567
2106,2023,8,day8,14.197999,7.256283
2107,2023,8,day9,18.236455,13.40934
2108,2023,9,day1,12.899869,6.447533
2109,2023,9,day10,10.946859,3.110267
2110,2023,9,day11,10.969085,3.746412
2111,2023,9,day12,11.13144,5.133049
2112,2023,9,day13,16.045167,8.647608
2113,2023,9,day14,13.173839,6.291597
2114,2023,9,day15,14.783794,9.583658
2115,2023,9,day16,13.444627,7.173289
2116,2023,9,day17,12.462208,5.700035
2117,2023,9,day18,10.432015,3.176743
2118,2023,9,day19,12.931033,6.411584
2119,2023,9,day2,12.267342,6.272262
2120,2023,9,day20,12.770926,7.4323
2121,2023,9,day21,12.237569,5.996169
2122,2023,9,day22,15.662864,10.632005
2123,2023,9,day23,10.190809,5.705859
2124,2023,9,day24,15.276008,7.423542
2125,2023,9,day25,11.265545,4.961968
2126,2023,9,day26,13.966582,9.268427
2127,2023,9,day27,14.753651,9.333215
2128,2023,9,day28,14.110954,8.160979
2129,2023,9,day29,14.490954,6.932424
2130,2023,9,day3,11.334992,4.532141
2131,2023,9,day30,12.358223,7.212128
2132,2023,9,day31,13.86207,9.282677
2133,2023,9,day4,12.305655,4.88835
2134,2023,9,day5,11.749574,7.030017
2135,2023,9,day6,10.858632,4.555061
2136,2023,9,day7,11.443197,7.043718
2137,2023,9,day8,11.691491,6.748271
2138,2023,9,day9,12.665109,7.141576
2139,2023,10,day1,10.005453,2.774585
2140,2023,10,day10,14.793156,9.1372
2141,2023,10,day11,10.103317,6.010913
2142,2023,10,day12,13.366634,6.718544
2143,2023,10,day13,14.642624,7.839836
2144,2023,10,day14,9.480388,4.812747
2145,2023,10,day15,9.618056,5.362886
2146,2023,10,day16,14.272146,8.078411
2147,2023,10,day17,9.158189,3.570139
2148,2023,10,day18,13.589978,9.256973
2149,2023,10,day19,10.574714,5.953616
2150,2023,10,day2,11.02433,4.499236
2151,2023,10,day20,12.928996,5.387111
2152,2023,10,day21,10.856224,5.866638
2153,2023,10,day22,10.705052,4.199129
2154,2023,10,day23,9.787663,2.433592
2155,2023,10,day24,9.171428,2.517231
2156,2023,10,day25,14.162213,8.861408
2157,2023,10,day26,11.856928,3.957002
2158,2023,10,day27,12.243505,7.153847
2159,2023,10,day28,11.66907,3.790901
2160,2023,10,day29,13.185737,8.477591
2161,2023,10,day3,12.429825,5.034222
2162,2023,10,day30,12.585505,6.061315
2163,2023,10,day31,12.815107,6.559169
2164,2023,10,day4,9.428064,4.780067
2165,2023,10,day5,10.369308,5.101795
2166,2023,10,day6,10.748138,5.678249
2167,2023,10,day7,12.867866,7.782873
2168,2023,10,day8,11.66939,4.218164
2169,2023,10,day9,11.178989,4.83131
2170,2023,11,day1,13.212556,6.654443
2171,2023,11,day10,12.934199,8.897669
2172,2023,11,day11,12.654409,7.482718
2173,2023,11,day12,11.459089,7.430217
2174,2023,11,day13,12.31366,6.666717
2175,2023,11,day14,13.435123,7.856115
2176,2023,11,day15,11.051414,4.102942
2177,2023,11,day16,12.410136,6.896704
2178,2023,11,day17,11.649678,5.960721
2179,2023,11,day18,11.509168,4.451014
2180,2023,11,day19,15.531523,8.301223
2181,2023,11,day2,11.929765,6.541092
2182,2023,11,day20,14.179639,9.040931
2183,2023,11,day21,14.529358,7.294124
2184,2023,11,day22,12.54922,5.135292
2185,2023,11,day23,11.16624,6.007859
2186,2023,11,day24,13.893153,7.422235
2187,2023,11,day25,11.704602,5.213586
2188,2023,11,day26,11.198533,7.120952
2189,2023,11,day27,10.369589,4.229706
2190,2023,11,day28,11.187422,6.778328
2191,2023,11,day29,11.686968,4.826184
2192,2023,11,day3,13.309806,6.090974
2193,2023,11,day30,14.434439,9.503197
2194,2023,11,day31,10.975899,5.001581
2195,2023,11,day4,12.722959,7.259825
2196,2023,11,day5,11.630639,6.416347
2197,2023,11,day6,10.072351,2.810832
2198,2023,11,day7,15.159476,9.783936
2199,2023,11,day8,12.886985,8.853716
2200,2023,11,day9,15.604327,7.816497
2201,2023,12,day1,15.051477,9.80517
2202,2023,12,day10,17.608874,12.613025
2203,2023,12,day11,17.627352,11.855508
2204,2023,12,day12,17.425714,13.291673
2205,2023,12,day13,15.765008,8.681024
2206,2023,12,day14,16.126835,8.198371
2207,2023,12,day15,15.836953,9.111184
2208,2023,12,day16,14.872656,9.580403
2209,2023,12,day17,16.774986,12.606242
2210,2023,12,day18,18.624526,12.540821
2211,2023,12,day19,14.519876,7.965796
2212,2023,12,day2,17.796774,9.80492
2213,2023,12,day20,14.192342,6.642263
2214,2023,12,day21,18.181946,13.310793
2215,2023,12,day22,13.677571,7.145935
2216,2023,12,day23,14.947081,10.27764
2217,2023,12,day24,14.6566,10.178002
2218,2023,12,day25,17.734863,13.699143
2219,2023,12,day26,13.25196,6.118059
2220,2023,12,day27,15.851624,9.466775
2221,2023,12,day28,15.228392,10.870472
2222,2023,12,day29,13.946191,9.580585
2223,2023,12,day3,15.782107,8.616408
2224,2023,12,day30,16.711869,8.988474
2225,2023,12,day31,18.981839,12.481309
2226,2023,12,day4,14.981492,7.607307
2227,2023,12,day5,18.709864,14.485711
2228,2023,12,day6,17.653917,13.368379
2229,2023,12,day7,15.820881,11.052111
2230,2023,12,day8,18.049236,10.780233
2231,2023,12,day9,17.969512,13.481666
2232,2024,1,day1,17.358651,10.780351
2233,2024,1,day10,18.768288,11.980136
2234,2024,1,day11,18.138655,13.392148
2235,2024,1,day12,19.085988,12.156378
2236,2024,1,day13,18.651947,11.326548
2237,2024,1,day14,22.486844,16.268763
2238,2024,1,day15,17.41326,12.793158
2239,2024,1,day16,18.774036,13.720639
2240,2024,1,day17,19.202676,15.199797
2241,2024,1,day18,20.828156,15.311982
2242,2024,1,day19,18.113206,14.038326
2243,2024,1,day2,21.207969,14.042104
2244,2024,1,day20,22.140976,15.036909
2245,2024,1,day21,18.432719,11.548705
2246,2024,1,day22,20.949737,14.79391
2247,2024,1,day23,19.324945,13.228666
2248,2024,1,day24,19.985295,13.779424
2249,2024,1,day25,20.678235,15.387835
2250,2024,1,day26,20.845424,16.403567
2251,2024,1,day27,20.139203,15.872484
2252,2024,1,day28,22.01116,17.492063
2253,2024,1,day29,22.240957,17.432641
2254,2024,1,day3,17.754965,12.824266
2255,2024,1,day30,19.912222,15.517207
2256,2024,1,day31,20.426073,13.080875
2257,2024,1,day4,22.890054,15.735807
2258,2024,1,day5,21.540185,14.318084
2259,2024,1,day6,19.632313,14.860452
2260,2024,1,day7,21.1355,15.70283
2261,2024,1,day8,17.808393,10.213741
2262,2024,1,day9,19.911813,14.161813
2263,2024,2,day1,24.947528,18.844242
2264,2024,2,day10,25.250603,17.956031
2265,2024,2,day11,22.594894,18.432281
2266,2024,2,day12,21.422329,16.206711
2267,2024,2,day13,26.667621,18.825274
2268,2024,2,day14,21.582716,14.682028
2269,2024,2,day15,24.189966,19.432125
2270,2024,2,day16,24.157152,19.1621
2271,2024,2,day17,24.75195,20.036359
2272,2024,2,day18,25.495166,19.834428
2273,2024,2,day19,21.633085,15.078588
2274,2024,2,day2,25.207884,20.18413
2275,2024,2,day20,23.14778,17.312898
2276,2024,2,day21,24.991454,17.460158
2277,2024,2,day22,22.000856,17.27927
2278,2024,2,day23,23.409343,18.059292
2279,2024,2,day24,21.949059,13.955324
2280,2024,2,day25,23.658073,18.248777
2281,2024,2,day26,22.89093,14.925078
2282,2024,2,day27,22.947925,17.461047
2283,2024,2,day28,25.585106,19.862754
2284,2024,2,day29,25.355206,18.921553
2285,2024,2,day3,23.198124,16.77431
2286,2024,2,day30,24.378868,19.523156
2287,2024,2,day31,25.594249,17.889662
2288,2024,2,day4,21.425244,13.7044
2289,2024,2,day5,22.252429,16.286807
2290,2024,2,day6,26.338604,22.018777
2291,2024,2,day7,25.80612,21.563319
2292,2024,2,day8,24.348119,16.595144
2293,2024,2,day9,23.495719,18.019445
2294,2024,3,day1,25.452738,17.606131
2295,2024,3,day10,27.266142,19.562452
2296,2024,3,day11,24.856492,20.705547
2297,2024,3,day12,26.062138,21.508505
2298,2024,3,day13,26.130701,19.802078
2299,2024,3,day14,25.326168,18.081871
2300,2024,3,day15,24.479634,18.880441
2301,2024,3,day16,29.435494,22.49843
2302,2024,3,day17,28.269686,21.09807
2303,2024,3,day18,24.965618,17.662797
2304,2024,3,day19,28.065774,21.760844
2305,2024,3,day2,26.613202,21.02484
2306,2024,3,day20,29.374137,22.993212
2307,2024,3,day21,25.730563,18.807405
2308,2024,3,day22,27.385905,23.071996
2309,2024,3,day23,24.263739,17.180133
2310,2024,3,day24,26.015784,18.747218
2311,2024,3,day25,26.427334,18.956009
2312,2024,3,day26,29.146922,24.240052
2313,2024,3,day27,27.844878,21.435672
2314,2024,3,day28,23.99681,16.887135
2315,2024,3,day29,26.223125,21.003991
2316,2024,3,day3,28.286083,20.354257
2317,2024,3,day30,24.175297,18.015578
2318,2024,3,day31,24.825683,18.816077
2319,2024,3,day4,27.50278,21.432343
2320,2024,3,day5,29.888675,24.681309
2321,2024,3,day6,25.730207,20.84266
2322,2024,3,day7,29.062526,24.97572
2323,2024,3,day8,28.859843,22.100966
2324,2024,3,day9,25.583946,19.369293
2325,2024,4,day1,26.324783,22.122704
2326,2024,4,day10,25.782251,21.242768
2327,2024,4,day11,28.355777,22.404333
2328,2024,4,day12,28.913491,24.129093
2329,2024,4,day13,28.695981,21.75331
2330,2024,4,day14,26.477475,22.190899
2331,2024,4,day15,29.660631,24.366985
2332,2024,4,day16,30.544828,26.18645
2333,2024,4,day17,29.030485,23.336323
2334,2024,4,day18,27.089847,21.806894
2335,2024,4,day19,28.563263,24.466436
2336,2024,4,day2,29.389471,23.817941
2337,2024,4,day20,26.828913,18.878305
2338,2024,4,day21,28.697326,20.736689
2339,2024,4,day22,27.653261,23.069987
2340,2024,4,day23,25.269265,17.996578
2341,2024,4,day24,26.198111,20.702828
2342,2024,4,day25,29.546403,22.135346
2343,2024,4,day26,25.67423,21.456078
2344,2024,4,day27,30.693645,22.986727
2345,2024,4,day28,30.212514,22.931978
2346,2024,4,day29,25.0824,18.307219
2347,2024,4,day3,27.673697,21.293169
2348,2024,4,day30,25.667668,19.867422
2349,2024,4,day31,25.136489,20.300451
2350,2024,4,day4,28.028376,23.140034
2351,2024,4,day5,26.738698,21.161409
2352,2024,4,day6,25.793134,21.462954
2353,2024,4,day7,28.428644,24.231399
2354,2024,4,day8,27.395148,23.054832
2355,2024,4,day9,28.010939,20.915638
2356,2024,5,day1,27.156236,22.341031
2357,2024,5,day10,23.978208,18.423628
2358,2024,5,day11,25.556066,18.147734
2359,2024,5,day12,27.888805,20.431676
2360,2024,5,day13,24.042673,16.573031
2361,2024,5,day14,27.82467,22.899996
2362,2024,5,day15,26.21241,18.305963
2363,2024,5,day16,24.525826,19.264002
2364,2024,5,day17,29.12884,23.002597
2365,2024,5,day18,25.046708,19.044104
2366,2024,5,day19,26.676121,18.970721
2367,2024,5,day2,27.067799,22.033167
2368,2024,5,day20,24.057134,19.067565
2369,2024,5,day21,27.104695,21.770417
2370,2024,5,day22,26.288602,21.660581
2371,2024,5,day23,26.008883,20.60123
2372,2024,5,day24,27.679589,22.73477
2373,2024,5,day25,29.797669,23.792663
2374,2024,5,day26,28.79956,22.296391
2375,2024,5,day27,29.200267,21.638659
2376,2024,5,day28,28.817355,24.699491
2377,2024,5,day29,27.257839,22.137064
2378,2024,5,day3,26.826361,19.906667
2379,2024,5,day30,24.838452,17.249751
2380,2024,5,day31,27.869794,23.518614
2381,2024,5,day4,24.776288,17.981267
2382,2024,5,day5,24.038534,17.706515
2383,2024,5,day6,27.909373,23.735445
2384,2024,5,day7,24.950121,19.814067
2385,2024,5,day8,28.663334,22.191475
2386,2024,5,day9,24.246715,17.627683
2387,2024,6,day1,23.293243,15.45082
2388,2024,6,day10,24.142833,19.601823
2389,2024,6,day11,26.974115,19.071007
2390,2024,6,day12,21.870914,14.138795
2391,2024,6,day13,26.502673,21.232688
2392,2024,6,day14,24.344042,16.549636
2393,2024,6,day15,21.710324,16.439933
2394,2024,6,day16,26.277829,19.369511
2395,2024,6,day17,25.59261,18.072082
2396,2024,6,day18,23.484241,17.839234
2397,2024,6,day19,23.658027,15.922953
2398,2024,6,day2,24.67469,18.172592
2399,2024,6,day20,26.364781,18.63178
2400,2024,6,day21,22.642777,15.526345
2401,2024,6,day22,21.640629,16.901643
2402,2024,6,day23,25.574685,19.126759
2403,2024,6,day24,22.601176,16.333003
2404,2024,6,day25,22.385468,17.456738
2405,2024,6,day26,25.124267,19.687222
2406,2024,6,day27,25.128848,19.222439
2407,2024,6,day28,24.013948,17.5951
2408,2024,6,day29,25.272115,19.776277
2409,2024,6,day3,22.364568,17.403125
2410,2024,6,day30,26.112777,20.146994
2411,2024,6,day31,21.825076,17.052037
2412,2024,6,day4,21.916495,14.034346
2413,2024,6,day5,26.458412,21.141273
2414,2024,6,day6,24.253403,19.426373
2415,2024,6,day7,21.831459,15.666044
2416,2024,6,day8,25.80063,18.35028
2417,2024,6,day9,22.85399,16.033445
2418,2024,7,day1,17.193377,10.135222
2419,2024,7,day10,21.411991,15.890494
2420,2024,7,day11,18.877385,12.431365
2421,2024,7,day12,21.454807,15.079584
2422,2024,7,day13,20.151383,12.648251
2423,2024,7,day14,21.721519,15.638923
2424,2024,7,day15,19.709658,12.401617
2425,2024,7,day16,17.254495,9.27115
2426,2024,7,day17,20.112216,14.529771
2427,2024,7,day18,21.41102,15.180217
2428,2024,7,day19,20.09676,13.574166
2429,2024,7,day2,17.090086,12.010651
2430,2024,7,day20,17.295773,12.131055
2431,2024,7,day21,19.388239,14.170023
2432,2024,7,day22,21.965726,16.120337
2433,2024,7,day23,19.534773,13.082236
2434,2024,7,day24,17.32728,11.259401
2435,2024,7,day25,17.853438,10.533864
2436,2024,7,day26,19.710189,12.819601
2437,2024,7,day27,17.67903,10.564105
2438,2024,7,day28,22.627055,15.842598
2439,2024,7,day29,17.81184,12.157603
2440,2024,7,day3,19.478264,12.508797
2441,2024,7,day30,19.705315,14.989801
2442,2024,7,day31,20.541893,13.691355
2443,2024,7,day4,22.929461,15.898354
2444,2024,7,day5,17.396818,9.688405
2445,2024,7,day6,22.913766,15.44525
2446,2024,7,day7,19.939657,14.640075
2447,2024,7,day8,19.74527,14.758134
2448,2024,7,day9,19.429201,15.261896
2449,2024,8,day1,14.211592,8.392859
2450,2024,8,day10,17.609562,9.960551
2451,2024,8,day11,16.392949,9.754828
2452,2024,8,day12,13.900538,6.425264
2453,2024,8,day13,14.073201,7.225011
2454,2024,8,day14,15.51749,10.279417
2455,2024,8,day15,17.611783,11.82675
2456,2024,8,day16,16.758717,12.288501
2457,2024,8,day17,13.789426,8.978019
2458,2024,8,day18,16.735362,11.722918
2459,2024,8,day19,15.751856,8.330212
2460,2024,8,day2,14.500494,7.733624
2461,2024,8,day20,16.261007,12.238005
2462,2024,8,day21,18.296218,13.344704
2463,2024,8,day22,16.533174,10.630326
2464,2024,8,day23,15.460908,11.143289
2465,2024,8,day24,16.600613,11.62176
2466,2024,8,day25,16.28405,9.804986
2467,2024,8,day26,16.345292,9.044282
2468,2024,8,day27,13.293513,8.700488
2469,2024,8,day28,16.919661,12.772777
2470,2024,8,day29,18.122976,11.45499
2471,2024,8,day3,18.442975,11.25703
2472,2024,8,day30,18.028087,12.83432
2473,2024,8,day31,18.522308,14.326183
2474,2024,8,day4,17.310248,12.816071
2475,2024,8,day5,13.68499,7.887396
2476,2024,8,day6,15.17766,9.082391
2477,2024,8,day7,15.304524,8.140258
2478,2024,8,day8,16.069999,8.270983
2479,2024,8,day9,15.272072,9.749644
2480,2024,9,day1,12.573538,7.860545
2481,2024,9,day10,11.828793,7.29061
2482,2024,9,day11,14.239513,9.141839
2483,2024,9,day12,13.234113,7.135528
2484,2024,9,day13,14.246774,7.798559
2485,2024,9,day14,10.72761,3.808696
2486,2024,9,day15,13.845668,5.896911
2487,2024,9,day16,12.973775,6.219158
2488,2024,9,day17,15.675147,7.730033
2489,2024,9,day18,11.794921,5.359542
2490,2024,9,day19,11.970728,5.869163
2491,2024,9,day2,14.10434,7.659981
2492,2024,9,day20,16.041943,10.626529
2493,2024,9,day21,10.850076,4.599538
2494,2024,9,day22,13.190032,6.662601
2495,2024,9,day23,13.026823,8.307195
2496,2024,9,day24,13.728231,6.893883
2497,2024,9,day25,15.947343,11.941019
2498,2024,9,day26,10.215718,3.713875
2499,2024,9,day27,10.779351,3.387072
2500,2024,9,day28,14.869183,6.873235
2501,2024,9,day29,12.556044,7.220875
2502,2024,9,day3,14.220878,7.841003
2503,2024,9,day30,13.43429,6.884276
2504,2024,9,day31,10.13958,5.334832
2505,2024,9,day4,14.795642,10.085965
2506,2024,9,day5,12.803824,6.487959
2507,2024,9,day6,15.660676,11.288171
2508,2024,9,day7,11.867564,6.393286
2509,2024,9,day8,12.345433,8.074766
2510,2024,9,day9,12.63574,6.433855
2511,2024,10,day1,10.68976,3.528978
2512,2024,10,day10,11.888973,5.380171
2513,2024,10,day11,14.35235,8.20448
2514,2024,10,day12,11.010658,3.874702
2515,2024,10,day13,11.483718,4.51338
2516,2024,10,day14,14.010634,8.813259
2517,2024,10,day15,13.349785,8.087774
2518,2024,10,day16,12.215313,7.382263
2519,2024,10,day17,13.11296,5.914818
2520,2024,10,day18,14.328177,8.913795
2521,2024,10,day19,14.81768,9.69584
2522,2024,10,day2,10.846635,4.819877
2523,2024,10,day20,9.187039,1.252564
2524,2024,10,day21,12.759065,5.389442
2525,2024,10,day22,12.42589,6.867625
2526,2024,10,day23,12.571151,5.112776
2527,2024,10,day24,13.509241,6.688177
2528,2024,10,day25,10.886996,6.760484
2529,2024,10,day26,11.483217,5.495
2530,2024,10,day27,10.425853,4.618228
2531,2024,10,day28,14.70436,9.839801
2532,2024,10,day29,10.81391,6.364985
2533,2024,10,day3,10.943543,6.919018
2534,2024,10,day30,13.709664,6.598502
2535,2024,10,day31,14.480123,8.705027
2536,2024,10,day4,13.115015,7.749568
2537,2024,10,day5,13.34638,6.882406
2538,2024,10,day6,9.174704,4.472188
2539,2024,10,day7,10.983089,5.631342
2540,2024,10,day8,13.034838,5.370186
2541,2024,10,day9,13.783526,7.200917
2542,2024,11,day1,10.221405,4.290753
2543,2024,11,day10,10.096456,2.367107
2544,2024,11,day11,14.194111,7.81696
2545,2024,11,day12,10.594252,4.726749
2546,2024,11,day13,10.348635,4.266325
2547,2024,11,day14,14.025702,8.775779
2548,2024,11,day15,13.537156,8.288584
2549,2024,11,day16,15.42461,10.141089
2550,2024,11,day17,11.227071,6.120472
2551,2024,11,day18,11.986696,6.222233
2552,2024,11,day19,10.777702,6.180419
2553,2024,11,day2,13.072123,8.311276
2554,2024,11,day20,11.713618,7.652591
2555,2024,11,day21,13.809467,7.753224
2556,2024,11,day22,11.311261,5.909988
2557,2024,11,day23,11.982706,7.416479
2558,2024,11,day24,14.297919,9.164848
2559,2024,11,day25,11.540747,7.255776
2560,2024,11,day26,13.751374,8.396419
2561,2024,11,day27,12.733683,8.213387
2562,2024,11,day28,12.89621,6.194226
2563,2024,11,day29,10.707358,6.492159
2564,2024,11,day3,15.613617,8.683853
2565,2024,11,day30,12.630591,7.914659
2566,2024,11,day31,13.648525,7.2775
2567,2024,11,day4,13.213565,6.111432
2568,2024,11,day5,10.931567,3.444371
2569,2024,11,day6,15.004628,7.252532
2570,2024,11,day7,14.132101,9.601232
2571,2024,11,day8,14.419221,8.581747
2572,2024,11,day9,14.353861,8.264482
2573,2024,12,day1,18.017046,11.219584
2574,2024,12,day10,15.792379,10.865603
2575,2024,12,day11,14.342767,6.898382
2576,2024,12,day12,16.701653,9.050206
2577,2024,12,day13,15.352462,8.554003
2578,2024,12,day14,16.991084,9.835969
2579,2024,12,day15,18.294423,12.481291
2580,2024,12,day16,13.181585,7.280247
2581,2024,12,day17,15.108645,9.263678
2582,2024,12,day18,14.024809,6.953043
2583,2024,12,day19,16.626641,12.117065
2584,2024,12,day2,16.697892,11.448129
2585,2024,12,day20,13.617593,6.347382
2586,2024,12,day21,17.780547,12.477068
2587,2024,12,day22,16.896708,9.726985
2588,2024,12,day23,16.196473,10.593207
2589,2024,12,day24,15.480651,8.997152
2590,2024,12,day25,16.287694,8.392127
2591,2024,12,day26,15.302899,9.940042
2592,2024,12,day27,17.883494,11.519613
2593,2024,12,day28,17.705884,11.964469
2594,2024,12,day29,17.723961,11.545853
2595,2024,12,day3,17.904652,11.053057
2596,2024,12,day30,14.416926,7.766477
2597,2024,12,day31,13.467366,5.743913
2598,2024,12,day4,17.025222,10.891282
2599,2024,12,day5,18.842091,11.81912
2600,2024,12,day6,15.794172,11.266991
2601,2024,12,day7,17.877106,10.19835
2602,2024,12,day8,15.809655,9.987319
2603,2024,12,day9,17.106868,10.266004
